,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
69,4,Auckland,ASB Classic,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Johnson S.,Isner J.,33,19.0,1320,1850.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.25,1.57,2.2,1.55,2.2,1.62,2.47,1.63,2.5,1.65,2.3,1.61,2017-0301,Auckland,Hard,32,A,2017-01-12,294,105449,7.0,,Johnson S.,R,188.0,USA,27.0444900753,33.0,1320.0,104545,2.0,,Isner J.,R,206.0,USA,31.7070499658,19.0,1850.0,6-3 5-7 7-6(3),3,QF,134.0,12.0,2.0,94.0,60.0,51.0,22.0,17.0,1.0,2.0,19.0,4.0,105.0,78.0,59.0,15.0,16.0,9.0,10.0
70,4,Auckland,ASB Classic,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Baghdatis M.,Vesely J.,36,54.0,1140,848.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.62,2.05,1.67,2.1,1.8,2.15,1.8,2.2,1.7,2.13,2017-0301,Auckland,Hard,32,A,2017-01-12,297,104571,8.0,,Baghdatis M.,R,183.0,CYP,31.5646817248,36.0,1140.0,106210,,,Vesely J.,L,,CZE,23.5017111567,54.0,848.0,6-2 6-4,3,QF,70.0,12.0,1.0,45.0,27.0,24.0,12.0,9.0,0.0,0.0,5.0,1.0,59.0,40.0,23.0,9.0,9.0,4.0,7.0
71,4,Auckland,ASB Classic,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Sock J.,Chardy J.,23,71.0,1710,705.0,5.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.28,3.0,1.4,3.0,1.45,3.04,1.46,3.25,1.37,3.04,2017-0301,Auckland,Hard,32,A,2017-01-12,295,106058,4.0,,Sock J.,R,185.0,USA,24.2929500342,23.0,1710.0,104871,,,Chardy J.,R,188.0,FRA,29.9082819986,71.0,705.0,5-7 6-4 6-3,3,QF,129.0,12.0,2.0,87.0,57.0,43.0,18.0,15.0,2.0,4.0,14.0,7.0,131.0,86.0,54.0,23.0,16.0,21.0,25.0
72,5,Sydney,Apia International,2017-01-08,ATP250,Outdoor,Hard,1st Round,3,Mahut N.,Bellucci T.,38,62.0,1122,771.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.62,2.05,1.67,2.2,1.68,2.31,1.71,2.31,1.65,2.19,2017-M001,Sydney,Hard,32,A,2017-01-08,273,103917,,,Mahut N.,R,190.0,FRA,34.9678302533,38.0,1122.0,105064,,,Bellucci T.,L,188.0,BRA,29.029431896,62.0,771.0,6-2 7-6(2),3,R32,80.0,6.0,2.0,58.0,39.0,31.0,13.0,10.0,2.0,3.0,2.0,3.0,57.0,33.0,20.0,13.0,10.0,2.0,5.0
73,5,Sydney,Apia International,2017-01-09,ATP250,Outdoor,Hard,1st Round,3,Barton M.,Edmund K.,198,45.0,282,989.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.5,1.28,3.5,1.22,3.75,1.29,3.75,1.31,4.0,1.34,3.57,1.28,2017-M001,Sydney,Hard,32,A,2017-01-09,274,105881,,Q,Barton M.,R,,AUS,25.0622861054,198.0,282.0,106378,,,Edmund K.,R,,GBR,22.0041067762,45.0,989.0,7-6(3) 7-6(5),3,R32,103.0,17.0,4.0,78.0,48.0,39.0,17.0,12.0,2.0,2.0,11.0,4.0,82.0,45.0,38.0,17.0,12.0,2.0,2.0
74,5,Sydney,Apia International,2017-01-09,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Monteiro T.,67,83.0,736,660.0,6.0,3.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,1.38,2.6,1.4,3.0,1.5,2.77,1.5,3.0,1.43,2.78,2017-M001,Sydney,Hard,32,A,2017-01-09,285,105554,,,Evans D.,R,175.0,GBR,26.6338124572,67.0,736.0,106329,,Q,Monteiro T.,L,,BRA,22.6119096509,83.0,660.0,6-3 4-6 6-3,3,R32,102.0,3.0,3.0,80.0,45.0,30.0,19.0,14.0,1.0,5.0,6.0,1.0,79.0,62.0,39.0,6.0,14.0,3.0,9.0
75,5,Sydney,Apia International,2017-01-09,ATP250,Outdoor,Hard,1st Round,3,Lorenzi P.,Mayer F.,41,49.0,1090,903.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,1.95,1.7,2.1,1.73,2.09,1.81,2.15,1.85,2.05,1.75,2017-M001,Sydney,Hard,32,A,2017-01-09,277,103893,,,Lorenzi P.,R,183.0,ITA,35.0691307324,41.0,1090.0,104252,,,Mayer F.,R,190.0,GER,33.2648870637,49.0,903.0,7-6(4) 4-6 7-6(5),3,R32,153.0,9.0,1.0,106.0,55.0,42.0,33.0,17.0,1.0,3.0,11.0,3.0,113.0,59.0,48.0,29.0,17.0,1.0,2.0
76,5,Sydney,Apia International,2017-01-09,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Fognini F.,32,47.0,1325,945.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.1,1.62,2.25,1.61,2.46,1.65,2.46,1.58,2.32,2017-M001,Sydney,Hard,32,A,2017-01-09,279,104259,5.0,,Kohlschreiber P.,R,178.0,GER,33.234770705,32.0,1325.0,104926,,,Fognini F.,R,178.0,ITA,29.6317590691,47.0,945.0,6-4 6-4,3,R32,81.0,5.0,1.0,58.0,38.0,30.0,12.0,10.0,3.0,4.0,2.0,1.0,55.0,27.0,19.0,15.0,10.0,2.0,5.0
77,5,Sydney,Apia International,2017-01-10,ATP250,Outdoor,Hard,1st Round,3,De Minaur A.,Paire B.,333,46.0,144,960.0,6.0,3.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.37,1.53,2.3,1.48,2.5,1.53,2.6,1.55,2.6,1.63,2.43,1.54,2017-M001,Sydney,Hard,32,A,2017-01-10,281,200282,,WC,De Minaur A.,R,,AUS,17.8945927447,333.0,144.0,105332,,,Paire B.,R,196.0,FRA,27.6741957563,46.0,960.0,6-3 3-6 7-6(1),3,R32,104.0,2.0,4.0,82.0,48.0,35.0,20.0,15.0,2.0,5.0,10.0,7.0,93.0,56.0,38.0,18.0,15.0,3.0,6.0
78,5,Sydney,Apia International,2017-01-10,ATP250,Outdoor,Hard,1st Round,3,Zverev M.,Almagro N.,50,43.0,884,1040.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.75,1.85,1.91,1.91,1.84,2.06,1.91,2.06,1.83,1.94,2017-M001,Sydney,Hard,32,A,2017-01-10,282,104999,,,Zverev M.,L,190.0,GER,29.3853524983,50.0,884.0,104597,,,Almagro N.,R,183.0,ESP,31.3867214237,43.0,1040.0,6-4 6-2,3,R32,70.0,12.0,0.0,47.0,35.0,31.0,6.0,9.0,1.0,1.0,7.0,4.0,63.0,26.0,20.0,17.0,9.0,4.0,7.0
79,5,Sydney,Apia International,2017-01-10,ATP250,Outdoor,Hard,1st Round,3,Granollers M.,Giraldo S.,37,90.0,1136,632.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.58,2.1,1.57,2.38,1.68,2.31,1.68,2.38,1.62,2.25,2017-M001,Sydney,Hard,32,A,2017-01-10,284,104719,8.0,,Granollers M.,R,190.0,ESP,30.7460643395,37.0,1136.0,105053,,LL,Giraldo S.,R,188.0,COL,29.1197809719,90.0,632.0,6-7(5) 7-5 6-3,3,R32,156.0,5.0,1.0,105.0,71.0,53.0,22.0,17.0,5.0,6.0,4.0,2.0,106.0,67.0,46.0,19.0,16.0,5.0,8.0
80,5,Sydney,Apia International,2017-01-10,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Basilashvili N.,75,94.0,699,624.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.48,2.35,,,1.53,2.67,1.62,2.7,1.5,2.53,2017-M001,Sydney,Hard,32,A,2017-01-10,278,111442,,WC,Thompson J.,R,,AUS,22.7241615332,75.0,699.0,105932,,LL,Basilashvili N.,R,,RUS,24.8788501027,94.0,624.0,7-5 6-2,3,R32,82.0,6.0,1.0,53.0,36.0,24.0,11.0,10.0,1.0,3.0,1.0,5.0,59.0,33.0,18.0,9.0,10.0,1.0,6.0
81,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Cuevas P.,Mahut N.,22,38.0,1780,1122.0,6.0,4.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.66,2.1,1.6,2.2,1.67,2.39,1.65,2.39,1.7,2.23,1.64,2017-M001,Sydney,Hard,32,A,2017-01-11,288,104655,2.0,,Cuevas P.,R,180.0,URU,31.022587269,22.0,1780.0,103917,,,Mahut N.,R,190.0,FRA,34.9678302533,38.0,1122.0,6-4 2-6 6-2,3,R16,107.0,9.0,3.0,76.0,45.0,35.0,14.0,13.0,2.0,4.0,2.0,2.0,79.0,54.0,33.0,14.0,13.0,3.0,6.0
82,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Muller G.,Barton M.,34,198.0,1255,282.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.28,3.5,1.28,3.1,1.3,3.5,1.33,3.64,1.33,3.7,1.3,3.43,2017-M001,Sydney,Hard,32,A,2017-01-11,289,104180,6.0,,Muller G.,L,193.0,LUX,33.6728268309,34.0,1255.0,105881,,Q,Barton M.,R,,AUS,25.0622861054,198.0,282.0,6-1 3-6 6-4,3,R16,102.0,22.0,3.0,64.0,40.0,36.0,15.0,13.0,0.0,1.0,17.0,4.0,96.0,51.0,42.0,15.0,13.0,10.0,13.0
83,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Zverev M.,30,50.0,1370,884.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.8,1.9,1.82,1.82,1.85,1.85,2.07,1.85,2.1,1.91,1.94,1.83,2017-M001,Sydney,Hard,32,A,2017-01-11,293,105807,4.0,,Carreno Busta P.,R,,ESP,25.4976043806,30.0,1370.0,104999,,,Zverev M.,L,190.0,GER,29.3853524983,50.0,884.0,3-6 7-6(4) 6-3,3,R16,130.0,4.0,6.0,101.0,61.0,45.0,21.0,14.0,5.0,6.0,8.0,3.0,112.0,78.0,54.0,18.0,16.0,9.0,11.0
84,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Thompson J.,32,75.0,1325,699.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.4,1.5,2.62,1.6,2.52,1.6,2.62,1.52,2.5,2017-M001,Sydney,Hard,32,A,2017-01-11,291,104259,5.0,,Kohlschreiber P.,R,178.0,GER,33.234770705,32.0,1325.0,111442,,WC,Thompson J.,R,,AUS,22.7241615332,75.0,699.0,7-5 6-4,3,R16,84.0,5.0,1.0,65.0,38.0,30.0,16.0,11.0,3.0,4.0,10.0,0.0,61.0,43.0,30.0,7.0,11.0,0.0,3.0
85,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Granollers M.,67,37.0,736,1136.0,1.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,1.95,1.7,2.0,1.8,1.98,1.93,2.1,1.93,1.99,1.8,2017-M001,Sydney,Hard,32,A,2017-01-11,294,105554,,,Evans D.,R,175.0,GBR,26.6338124572,67.0,736.0,104719,8.0,,Granollers M.,R,190.0,ESP,30.7460643395,37.0,1136.0,1-6 6-3 6-3,3,R16,103.0,5.0,3.0,70.0,42.0,35.0,12.0,12.0,2.0,4.0,3.0,3.0,76.0,51.0,35.0,13.0,13.0,1.0,4.0
86,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Troicki V.,Lorenzi P.,29,41.0,1385,1090.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.28,3.0,1.36,3.25,1.34,3.61,1.38,3.61,1.33,3.27,2017-M001,Sydney,Hard,32,A,2017-01-11,290,104678,3.0,,Troicki V.,R,193.0,SRB,30.9130732375,29.0,1385.0,103893,,,Lorenzi P.,R,183.0,ITA,35.0691307324,41.0,1090.0,6-3 6-4,3,R16,92.0,12.0,1.0,55.0,33.0,30.0,12.0,10.0,1.0,1.0,3.0,5.0,83.0,49.0,34.0,14.0,9.0,8.0,10.0
87,5,Sydney,Apia International,2017-01-11,ATP250,Outdoor,Hard,2nd Round,3,Thiem D.,Elias G.,8,81.0,3415,675.0,6.0,7.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.12,6.0,1.12,4.8,1.14,5.5,1.16,6.27,1.17,6.27,1.14,5.53,2017-M001,Sydney,Hard,32,A,2017-01-11,295,106233,1.0,,Thiem D.,R,,AUT,23.3511293634,8.0,3415.0,105671,,Q,Elias G.,R,178.0,POR,26.1273100616,81.0,675.0,6-7(5) 6-3 7-5,3,R16,159.0,5.0,5.0,103.0,60.0,41.0,24.0,17.0,3.0,7.0,6.0,2.0,118.0,65.0,39.0,26.0,16.0,6.0,12.0
88,5,Sydney,Apia International,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Muller G.,Cuevas P.,34,22.0,1255,1780.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.5,2.3,1.57,2.38,1.65,2.42,1.7,2.42,1.62,2.27,2017-M001,Sydney,Hard,32,A,2017-01-12,296,104180,6.0,,Muller G.,L,193.0,LUX,33.6728268309,34.0,1255.0,104655,2.0,,Cuevas P.,R,180.0,URU,31.022587269,22.0,1780.0,7-6(5) 6-4,3,QF,96.0,17.0,2.0,72.0,47.0,36.0,13.0,11.0,1.0,2.0,5.0,1.0,73.0,50.0,30.0,17.0,11.0,7.0,9.0
89,5,Sydney,Apia International,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Troicki V.,Kohlschreiber P.,29,32.0,1385,1325.0,,,,,,,,,,,,,Walkover,1.72,2.0,1.65,1.95,1.8,2.0,1.79,2.17,1.8,2.2,1.75,2.05,2017-M001,Sydney,Hard,32,A,2017-01-12,297,104678,3.0,,Troicki V.,R,193.0,SRB,30.9130732375,29.0,1385.0,104259,5.0,,Kohlschreiber P.,R,178.0,GER,33.234770705,32.0,1325.0,W/O,3,QF,0.0,,,,,,,,,,,,,,,,,,
90,5,Sydney,Apia International,2017-01-12,ATP250,Outdoor,Hard,Quarterfinals,3,Evans D.,Thiem D.,67,8.0,736,3415.0,3.0,6.0,6.0,4.0,6.0,1.0,,,,,2.0,1.0,Completed,3.75,1.25,3.75,1.18,4.0,1.22,3.8,1.32,4.33,1.32,3.87,1.25,2017-M001,Sydney,Hard,32,A,2017-01-12,299,105554,,,Evans D.,R,175.0,GBR,26.6338124572,67.0,736.0,106233,1.0,,Thiem D.,R,,AUT,23.3511293634,8.0,3415.0,3-6 6-4 6-1,3,QF,122.0,1.0,0.0,94.0,45.0,31.0,23.0,13.0,5.0,9.0,2.0,4.0,81.0,49.0,29.0,15.0,13.0,3.0,9.0
91,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,De Minaur A.,Melzer G.,301,87.0,164,648.0,5.0,7.0,6.0,3.0,2.0,6.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,2.5,1.53,2.2,1.52,2.5,1.53,2.5,1.6,2.62,1.6,2.45,1.54,2017-580,Australian Open,Hard,128,G,2017-01-16,102,200282,,,De Minaur A.,R,,AUS,17.9137577002,301.0,164.0,105589,,,Melzer G.,L,,AUT,26.5133470226,87.0,648.0,5-7 6-3 2-6 7-6(2) 6-1,5,R128,222.0,12.0,7.0,167.0,96.0,65.0,34.0,24.0,12.0,19.0,4.0,6.0,157.0,105.0,65.0,25.0,24.0,13.0,20.0
92,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Almagro N.,72,42.0,705,1040.0,4.0,0.0,,,,,,,,,0.0,0.0,Retired,1.8,2.0,1.82,1.82,1.8,2.0,1.86,2.05,1.86,2.06,1.81,1.97,2017-580,Australian Open,Hard,128,G,2017-01-16,114,104871,,,Chardy J.,R,188.0,FRA,29.9274469541,72.0,705.0,104597,,,Almagro N.,R,183.0,ESP,31.4058863792,42.0,1040.0,4-0 RET,5,R128,23.0,3.0,3.0,20.0,13.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,15.0,6.0,3.0,2.0,2.0,0.0,2.0
93,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Dzumhur D.,35,78.0,1225,694.0,6.0,4.0,6.0,4.0,2.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,1.22,4.33,1.16,4.1,1.22,4.33,1.22,4.93,1.25,4.93,1.22,4.25,2017-580,Australian Open,Hard,128,G,2017-01-16,119,104678,29.0,,Troicki V.,R,193.0,SRB,30.932238193,35.0,1225.0,106000,,,Dzumhur D.,R,172.0,BIH,24.6598220397,78.0,694.0,6-4 6-4 2-6 2-6 6-3,5,R128,166.0,14.0,2.0,123.0,79.0,57.0,25.0,23.0,5.0,11.0,1.0,8.0,143.0,80.0,57.0,31.0,22.0,10.0,15.0
94,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Harrison R.,Mahut N.,82,41.0,664,1085.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.66,2.2,1.58,2.1,1.73,2.1,1.72,2.25,1.77,2.25,1.68,2.15,2017-580,Australian Open,Hard,128,G,2017-01-16,109,105992,,,Harrison R.,R,183.0,USA,24.6954140999,82.0,664.0,103917,,,Mahut N.,R,190.0,FRA,34.9869952088,41.0,1085.0,6-3 6-4 6-2,5,R128,122.0,8.0,3.0,77.0,49.0,38.0,14.0,14.0,4.0,6.0,1.0,5.0,95.0,56.0,33.0,16.0,13.0,8.0,14.0
95,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Halys Q.,32,155.0,1355,379.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,1.36,3.25,1.28,3.0,1.4,3.0,1.43,3.08,1.43,3.25,1.36,3.1,2017-580,Australian Open,Hard,128,G,2017-01-16,103,105023,31.0,,Querrey S.,R,198.0,USA,29.2785763176,32.0,1355.0,111460,,,Halys Q.,R,,FRA,20.2245037645,155.0,379.0,6-7(10) 7-6(4) 6-3 6-4,5,R128,165.0,31.0,10.0,133.0,81.0,72.0,23.0,22.0,3.0,6.0,24.0,9.0,151.0,89.0,66.0,33.0,21.0,11.0,16.0
96,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Vanni L.,10,157.0,3060,373.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,1.04,13.0,1.02,7.5,1.03,10.0,1.05,13.96,1.08,14.65,1.04,11.34,2017-580,Australian Open,Hard,128,G,2017-01-16,108,104607,10.0,,Berdych T.,R,196.0,CZE,31.3319644079,10.0,3060.0,104563,,,Vanni L.,R,,ITA,31.6194387406,157.0,373.0,6-1 RET,5,R128,32.0,2.0,2.0,22.0,10.0,8.0,9.0,4.0,1.0,1.0,1.0,2.0,26.0,16.0,8.0,4.0,3.0,1.0,3.0
97,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Bellucci T.,27,62.0,1420,771.0,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,1.4,3.0,1.33,2.85,1.44,2.75,1.4,3.23,1.44,3.23,1.39,2.97,2017-580,Australian Open,Hard,128,G,2017-01-16,128,106071,27.0,,Tomic B.,R,193.0,AUS,24.2381930185,27.0,1420.0,105064,,,Bellucci T.,L,188.0,BRA,29.0485968515,62.0,771.0,6-2 6-1 6-4,5,R128,97.0,12.0,2.0,70.0,44.0,39.0,17.0,13.0,3.0,3.0,10.0,3.0,83.0,53.0,33.0,12.0,12.0,7.0,12.0
98,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Kravchuk K.,19,88.0,1850,642.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,,,3.0,1.0,Completed,1.11,6.5,1.09,5.5,1.1,6.5,1.1,8.67,1.12,8.67,1.1,6.71,2017-580,Australian Open,Hard,128,G,2017-01-16,104,104545,19.0,,Isner J.,R,206.0,USA,31.7262149213,19.0,1850.0,104505,,,Kravchuk K.,R,190.0,RUS,31.8959616701,88.0,642.0,6-3 6-4 6-7(5) 6-1,5,R128,143.0,33.0,6.0,111.0,79.0,67.0,20.0,19.0,2.0,2.0,19.0,4.0,112.0,74.0,59.0,17.0,19.0,6.0,10.0
99,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Janowicz J.,7,273.0,3605,186.0,4.0,6.0,4.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,3.0,2.0,Completed,1.1,7.0,1.08,5.5,1.09,7.0,1.12,7.65,1.12,7.65,1.1,6.78,2017-580,Australian Open,Hard,128,G,2017-01-16,131,105227,7.0,,Cilic M.,R,198.0,CRO,28.3011635866,7.0,3605.0,105668,,,Janowicz J.,R,203.0,POL,26.1765913758,273.0,186.0,4-6 4-6 6-2 6-2 6-3,5,R128,184.0,26.0,8.0,123.0,71.0,60.0,30.0,23.0,2.0,4.0,18.0,7.0,145.0,99.0,63.0,26.0,22.0,6.0,12.0
100,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Jaziri M.,Soeda G.,56,139.0,824,431.0,6.0,3.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.61,2.3,1.5,2.3,1.57,2.25,1.58,2.56,1.67,2.56,1.57,2.37,2017-580,Australian Open,Hard,128,G,2017-01-16,106,104291,,,Jaziri M.,R,185.0,TUN,32.9911019849,56.0,824.0,104424,,,Soeda G.,R,178.0,JPN,32.3641341547,139.0,431.0,6-3 6-4 6-3,5,R128,120.0,7.0,4.0,77.0,35.0,30.0,23.0,14.0,2.0,4.0,5.0,2.0,99.0,53.0,36.0,16.0,14.0,8.0,14.0
101,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Marchenko I.,1,95.0,12560,624.0,7.0,5.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,1.005,29.0,1.0,10.0,1.01,26.0,1.01,29.16,1.02,60.08,1.01,22.91,2017-580,Australian Open,Hard,128,G,2017-01-16,100,104918,1.0,,Murray A.,R,190.0,GBR,29.6755646817,1.0,12560.0,105011,,,Marchenko I.,R,185.0,UKR,29.3579739904,95.0,624.0,7-5 7-6(5) 6-2,5,R128,167.0,10.0,4.0,112.0,54.0,45.0,25.0,16.0,2.0,5.0,6.0,6.0,99.0,53.0,35.0,19.0,16.0,2.0,8.0
102,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Lajovic D.,Robert S.,94,55.0,627,854.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,2.0,1.8,1.95,1.65,2.0,1.8,1.92,1.99,2.16,1.99,2.01,1.79,2017-580,Australian Open,Hard,128,G,2017-01-16,125,105583,,,Lajovic D.,R,180.0,SRB,26.5489390828,94.0,627.0,103565,,,Robert S.,R,185.0,FRA,36.6680355921,55.0,854.0,6-3 6-3 6-3,5,R128,119.0,4.0,4.0,96.0,57.0,42.0,17.0,14.0,7.0,9.0,3.0,5.0,100.0,54.0,29.0,23.0,13.0,7.0,13.0
