,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
103,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Khachanov K.,Mannarino A.,52,61.0,875,781.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,Completed,1.66,2.2,1.6,2.05,1.73,2.1,1.76,2.19,1.77,2.25,1.7,2.12,2017-580,Australian Open,Hard,128,G,2017-01-16,126,111575,,,Khachanov K.,R,,RUS,20.6570841889,52.0,875.0,105173,,,Mannarino A.,L,183.0,FRA,28.5503080082,61.0,781.0,6-4 3-6 7-6(9) 6-3,5,R128,166.0,32.0,4.0,126.0,76.0,66.0,25.0,20.0,5.0,6.0,8.0,1.0,142.0,91.0,65.0,29.0,20.0,7.0,10.0
104,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Lorenzi P.,Duckworth J.,43,107.0,1033,557.0,6.0,4.0,7.0,6.0,6.0,7.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.66,2.1,1.6,2.2,1.67,2.44,1.63,2.44,1.85,2.17,1.67,2017-580,Australian Open,Hard,128,G,2017-01-16,118,103893,,,Lorenzi P.,R,183.0,ITA,35.0882956879,43.0,1033.0,105902,,,Duckworth J.,R,183.0,AUS,24.9883641342,107.0,557.0,6-4 7-6(4) 6-7(4) 6-4,5,R128,195.0,10.0,5.0,141.0,81.0,64.0,30.0,22.0,7.0,9.0,8.0,7.0,142.0,71.0,56.0,35.0,22.0,3.0,7.0
105,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Rubin N.,Fratangelo B.,200,113.0,274,519.0,6.0,7.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,3.0,2.0,Completed,2.37,1.57,2.1,1.58,2.2,1.62,2.35,1.67,2.55,1.67,2.31,1.6,2017-580,Australian Open,Hard,128,G,2017-01-16,110,111511,,,Rubin N.,R,,USA,20.9034907598,200.0,274.0,106216,,,Fratangelo B.,R,,USA,23.4962354552,113.0,519.0,6-7(4) 7-5 3-6 6-2 6-2,5,R128,188.0,15.0,6.0,160.0,94.0,70.0,31.0,25.0,5.0,10.0,9.0,8.0,174.0,112.0,78.0,21.0,24.0,6.0,14.0
106,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Bublik A.,Pouille L.,207,16.0,268,2131.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,4.0,1.25,3.75,1.2,3.75,1.25,4.01,1.29,4.5,1.29,3.96,1.25,2017-580,Australian Open,Hard,128,G,2017-01-16,107,122330,,,Bublik A.,R,,RUS,19.5838466804,207.0,268.0,106298,16.0,,Pouille L.,R,,FRA,22.8966461328,16.0,2131.0,6-0 3-6 6-3 6-4,5,R128,103.0,16.0,9.0,95.0,50.0,43.0,19.0,17.0,3.0,6.0,6.0,7.0,95.0,55.0,40.0,14.0,17.0,4.0,11.0
107,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Granollers M.,67,38.0,731,1123.0,5.0,7.0,6.0,3.0,6.0,2.0,6.0,0.0,,,3.0,1.0,Completed,2.0,1.8,1.95,1.7,2.0,1.73,2.06,1.85,2.06,1.89,1.98,1.8,2017-580,Australian Open,Hard,128,G,2017-01-16,113,104534,,,Sela D.,R,175.0,ISR,31.7864476386,67.0,731.0,104719,,,Granollers M.,R,190.0,ESP,30.765229295,38.0,1123.0,5-7 6-3 6-2 6-0,5,R128,154.0,1.0,3.0,113.0,84.0,54.0,13.0,18.0,4.0,8.0,4.0,2.0,112.0,69.0,38.0,16.0,17.0,8.0,18.0
108,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Evans D.,Bagnis F.,51,65.0,886,739.0,7.0,6.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.3,3.5,1.22,3.5,1.33,3.4,1.32,3.73,1.33,4.0,1.28,3.61,2017-580,Australian Open,Hard,128,G,2017-01-16,130,105554,,,Evans D.,R,175.0,GBR,26.6529774127,51.0,886.0,105487,,,Bagnis F.,L,,ARG,26.8856947296,65.0,739.0,7-6(8) 6-3 6-1,5,R128,115.0,14.0,3.0,88.0,53.0,44.0,21.0,14.0,2.0,2.0,11.0,4.0,94.0,50.0,34.0,18.0,14.0,6.0,10.0
109,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Johnson S.,Delbonis F.,30,44.0,1390,1030.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.75,1.17,4.0,1.29,3.75,1.29,3.97,1.3,4.0,1.26,3.8,2017-580,Australian Open,Hard,128,G,2017-01-16,117,105449,,,Johnson S.,R,188.0,USA,27.0636550308,30.0,1390.0,105643,,,Delbonis F.,L,190.0,ARG,26.2833675565,44.0,1030.0,6-3 6-4 6-4,5,R128,120.0,17.0,1.0,79.0,43.0,40.0,23.0,15.0,2.0,2.0,2.0,5.0,85.0,49.0,37.0,15.0,14.0,3.0,6.0
110,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Elias G.,13,77.0,2460,698.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.06,9.0,1.06,6.0,1.08,8.0,1.08,9.87,1.11,9.9,1.07,8.06,2017-580,Australian Open,Hard,128,G,2017-01-16,123,106401,14.0,,Kyrgios N.,R,,AUS,21.7248459959,13.0,2460.0,105671,,,Elias G.,R,178.0,POR,26.1464750171,77.0,698.0,6-1 6-2 6-2,5,R128,84.0,8.0,3.0,64.0,37.0,30.0,21.0,12.0,0.0,0.0,4.0,3.0,67.0,34.0,20.0,13.0,11.0,5.0,11.0
111,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Wawrinka S.,Klizan M.,4,34.0,5155,1230.0,4.0,6.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.05,11.0,1.02,7.5,1.04,11.0,1.07,11.52,1.07,12.0,1.05,10.2,2017-580,Australian Open,Hard,128,G,2017-01-16,116,104527,4.0,,Wawrinka S.,R,183.0,SUI,31.8056125941,4.0,5155.0,105373,,,Klizan M.,L,190.0,SVK,27.5181382615,34.0,1230.0,4-6 6-4 7-5 4-6 6-4,5,R128,204.0,21.0,6.0,160.0,102.0,78.0,27.0,26.0,11.0,16.0,7.0,2.0,157.0,120.0,77.0,24.0,26.0,10.0,16.0
112,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Groth S.,71,162.0,707,355.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.57,2.37,1.5,2.25,1.57,2.25,1.59,2.52,1.65,2.52,1.57,2.35,2017-580,Australian Open,Hard,128,G,2017-01-16,121,104327,,,Darcis S.,R,178.0,BEL,32.8459958932,71.0,707.0,105032,,,Groth S.,R,,AUS,29.2457221081,162.0,355.0,3-6 6-3 6-2 6-2,5,R128,130.0,3.0,0.0,91.0,58.0,48.0,18.0,17.0,1.0,2.0,19.0,8.0,115.0,63.0,44.0,24.0,17.0,5.0,10.0
113,6,Melbourne,Australian Open,2017-01-16,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Melzer J.,17,300.0,1980,164.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,Completed,1.04,13.0,1.02,7.5,1.06,11.0,1.05,13.44,1.07,14.27,1.04,11.25,2017-580,Australian Open,Hard,128,G,2017-01-16,111,103819,17.0,,Federer R.,R,185.0,SUI,35.4414784394,17.0,1980.0,103781,,,Melzer J.,L,183.0,AUT,35.6550308008,300.0,164.0,7-5 3-6 6-2 6-2,5,R128,125.0,19.0,1.0,103.0,66.0,51.0,20.0,19.0,1.0,4.0,4.0,1.0,111.0,83.0,47.0,15.0,18.0,2.0,9.0
114,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kohlschreiber P.,Basilashvili N.,33,92.0,1325,630.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,1.22,4.33,1.18,3.9,1.22,4.0,1.24,4.65,1.26,4.65,1.22,4.23,2017-580,Australian Open,Hard,128,G,2017-01-17,135,104259,32.0,,Kohlschreiber P.,R,178.0,GER,33.2539356605,33.0,1325.0,105932,,,Basilashvili N.,R,,RUS,24.8980150582,92.0,630.0,6-4 3-6 7-6(2) 6-4,5,R128,151.0,12.0,4.0,114.0,66.0,51.0,28.0,21.0,4.0,7.0,3.0,2.0,137.0,95.0,64.0,21.0,20.0,3.0,7.0
115,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Dutra Silva R.,Donaldson J.,439,101.0,92,596.0,3.0,6.0,0.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,3.0,2.0,Completed,4.0,1.25,3.5,1.2,3.75,1.25,4.3,1.26,4.33,1.27,4.02,1.23,2017-580,Australian Open,Hard,128,G,2017-01-17,145,104297,,,Dutra Silva R.,R,178.0,BRA,32.9527720739,100.0,600.0,111577,,,Donaldson J.,R,,USA,20.2710472279,101.0,596.0,3-6 0-6 6-1 6-4 6-4,5,R128,185.0,13.0,3.0,130.0,77.0,54.0,26.0,21.0,7.0,12.0,9.0,5.0,132.0,78.0,52.0,29.0,21.0,8.0,13.0
116,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Fabbiano T.,85,141.0,651,427.0,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.75,1.42,2.4,1.53,2.5,1.5,2.79,1.55,2.8,1.5,2.57,2017-580,Australian Open,Hard,128,G,2017-01-17,134,105385,,,Young D.,L,183.0,USA,27.485284052,85.0,651.0,105341,,,Fabbiano T.,R,,ITA,27.6440793977,141.0,427.0,6-4 7-6(1) 6-4,5,R128,150.0,8.0,6.0,118.0,67.0,48.0,23.0,16.0,10.0,14.0,1.0,5.0,114.0,65.0,35.0,27.0,16.0,7.0,13.0
117,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Mmoh M.,25,190.0,1585,297.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,5.0,1.15,4.3,1.17,5.0,1.19,5.42,1.2,5.41,1.17,4.87,2017-580,Australian Open,Hard,128,G,2017-01-17,144,104468,25.0,,Simon G.,R,183.0,FRA,32.0547570157,25.0,1585.0,111581,,,Mmoh M.,R,,USA,19.0171115674,190.0,297.0,6-1 6-3 6-3,5,R128,110.0,2.0,3.0,83.0,39.0,25.0,31.0,13.0,4.0,5.0,4.0,4.0,77.0,51.0,28.0,10.0,12.0,2.0,8.0
118,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Zverev A.,Haase R.,24,57.0,1655,808.0,6.0,2.0,3.0,6.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.1,7.0,1.08,5.6,1.12,6.0,1.13,7.38,1.17,7.38,1.11,6.41,2017-580,Australian Open,Hard,128,G,2017-01-17,136,100644,24.0,,Zverev A.,R,,GER,19.742642026,24.0,1655.0,104898,,,Haase R.,R,190.0,NED,29.7823408624,57.0,808.0,6-2 3-6 5-7 6-3 6-2,5,R128,174.0,17.0,10.0,144.0,92.0,69.0,24.0,23.0,12.0,16.0,13.0,11.0,140.0,81.0,60.0,24.0,23.0,7.0,14.0
119,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Berlocq C.,Albot R.,90,96.0,632,614.0,6.0,4.0,7.0,6.0,5.0,7.0,7.0,6.0,,,3.0,1.0,Completed,2.0,1.8,1.85,1.75,1.83,1.83,1.9,2.01,2.0,2.01,1.89,1.88,2017-580,Australian Open,Hard,128,G,2017-01-17,158,104122,,,Berlocq C.,R,183.0,ARG,33.9520876112,90.0,632.0,105430,,,Albot R.,R,,MDA,27.1813826146,96.0,614.0,6-4 7-6(4) 5-7 7-6(8),5,R128,236.0,18.0,5.0,157.0,92.0,70.0,34.0,23.0,8.0,12.0,7.0,2.0,154.0,110.0,74.0,25.0,23.0,5.0,9.0
120,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Nishioka Y.,Bolt A.,99,632.0,602,46.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,1.53,2.5,1.48,2.35,1.57,2.38,1.61,2.47,1.61,2.6,1.53,2.48,2017-580,Australian Open,Hard,128,G,2017-01-17,141,106415,,,Nishioka Y.,L,,JPN,21.3059548255,99.0,602.0,106109,,,Bolt A.,L,,AUS,24.0301163587,632.0,46.0,6-4 1-6 6-2 6-4,5,R128,150.0,1.0,4.0,115.0,67.0,46.0,26.0,18.0,4.0,7.0,19.0,5.0,118.0,72.0,50.0,20.0,17.0,5.0,10.0
121,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Brown D.,3,66.0,5290,738.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,1.01,8.5,1.04,11.0,1.03,17.76,1.06,17.76,1.04,10.88,2017-580,Australian Open,Hard,128,G,2017-01-17,147,105683,3.0,,Raonic M.,R,196.0,CAN,26.0561259411,3.0,5290.0,104460,,,Brown D.,R,196.0,GER,32.1067761807,66.0,738.0,6-3 6-4 6-2,5,R128,92.0,18.0,5.0,79.0,50.0,41.0,18.0,14.0,3.0,3.0,3.0,7.0,93.0,55.0,34.0,20.0,13.0,6.0,10.0
122,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Opelka R.,11,208.0,2750,267.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,1.16,5.0,1.11,4.9,1.17,5.0,1.16,6.2,1.17,6.33,1.14,5.48,2017-580,Australian Open,Hard,128,G,2017-01-17,155,105676,11.0,,Goffin D.,R,163.0,BEL,26.1108829569,11.0,2750.0,124187,,,Opelka R.,U,,USA,19.3867214237,208.0,267.0,6-4 4-6 6-2 4-6 6-4,5,R128,176.0,13.0,7.0,148.0,79.0,61.0,42.0,24.0,6.0,8.0,21.0,7.0,144.0,85.0,64.0,28.0,24.0,2.0,6.0
123,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Tiafoe F.,Kukushkin M.,108,98.0,550,602.0,6.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,1.53,2.5,1.42,2.4,1.53,2.38,1.56,2.62,1.57,2.65,1.54,2.45,2017-580,Australian Open,Hard,128,G,2017-01-17,137,126207,,,Tiafoe F.,R,,USA,18.9897330595,108.0,550.0,105062,,,Kukushkin M.,R,183.0,KAZ,29.0595482546,98.0,602.0,6-1 6-7(3) 6-3 6-2,5,R128,157.0,13.0,4.0,114.0,63.0,51.0,28.0,18.0,4.0,5.0,9.0,3.0,111.0,65.0,44.0,22.0,18.0,8.0,14.0
124,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Carreno Busta P.,Polansky P.,31,132.0,1370,454.0,6.0,0.0,3.0,6.0,3.0,6.0,6.0,2.0,3.0,0.0,2.0,2.0,Retired,1.22,4.33,1.22,3.4,1.2,4.33,1.24,4.65,1.26,4.65,1.22,4.24,2017-580,Australian Open,Hard,128,G,2017-01-17,160,105807,30.0,,Carreno Busta P.,R,,ESP,25.5167693361,31.0,1370.0,105166,,,Polansky P.,R,180.0,CAN,28.5886379192,132.0,454.0,6-0 3-6 3-6 6-2 3-0 RET,5,R128,143.0,20.0,8.0,101.0,59.0,49.0,19.0,18.0,3.0,7.0,10.0,5.0,123.0,73.0,41.0,22.0,17.0,13.0,20.0
125,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Mayer F.,9,49.0,3195,903.0,6.0,3.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,11.0,1.03,7.25,1.05,10.0,1.04,15.91,1.07,15.95,1.04,11.02,2017-580,Australian Open,Hard,128,G,2017-01-17,139,104745,9.0,,Nadal R.,L,185.0,ESP,30.6228610541,9.0,3195.0,104252,,,Mayer F.,R,190.0,GER,33.2840520192,49.0,903.0,6-3 6-4 6-4,5,R128,124.0,6.0,0.0,76.0,53.0,41.0,19.0,15.0,0.0,0.0,7.0,1.0,102.0,66.0,41.0,22.0,14.0,9.0,12.0
126,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Edmund K.,Giraldo S.,46,91.0,989,631.0,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,1.3,3.5,1.25,3.3,1.29,3.75,1.34,3.63,1.34,3.75,1.29,3.49,2017-580,Australian Open,Hard,128,G,2017-01-17,161,106378,,,Edmund K.,R,,GBR,22.0232717317,46.0,989.0,105053,,,Giraldo S.,R,188.0,COL,29.1389459274,91.0,631.0,6-2 7-5 6-3,5,R128,110.0,12.0,2.0,78.0,43.0,39.0,20.0,15.0,0.0,1.0,6.0,4.0,85.0,48.0,32.0,17.0,14.0,5.0,10.0
127,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Youzhny M.,36,70.0,1210,707.0,6.0,3.0,3.0,0.0,,,,,,,1.0,0.0,Retired,1.57,2.37,1.55,2.2,1.62,2.25,1.66,2.37,1.66,2.4,1.6,2.31,2017-580,Australian Open,Hard,128,G,2017-01-17,138,104571,,,Baghdatis M.,R,183.0,CYP,31.5838466804,36.0,1210.0,104022,,,Youzhny M.,R,183.0,RUS,34.5626283368,70.0,707.0,6-3 3-0 RET,5,R128,65.0,4.0,1.0,36.0,17.0,15.0,11.0,6.0,2.0,2.0,1.0,2.0,49.0,31.0,18.0,7.0,6.0,7.0,10.0
128,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Whittington A.,Pavlasek A.,194,86.0,289,649.0,6.0,4.0,4.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,3.0,1.4,2.5,1.4,2.75,1.44,3.14,1.42,3.14,1.51,2.79,1.43,2017-580,Australian Open,Hard,128,G,2017-01-17,153,106225,,,Whittington A.,R,,AUS,23.4332648871,194.0,289.0,106361,,,Pavlasek A.,R,,CZE,22.2751540041,86.0,649.0,6-4 4-6 6-2 6-3,5,R128,145.0,12.0,10.0,112.0,65.0,49.0,26.0,19.0,5.0,7.0,13.0,3.0,107.0,66.0,47.0,16.0,18.0,3.0,9.0
129,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bautista Agut R.,Pella G.,14,81.0,2350,685.0,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.04,7.0,1.05,10.0,1.11,8.36,1.11,10.0,1.08,7.88,2017-580,Australian Open,Hard,128,G,2017-01-17,140,105138,13.0,,Bautista Agut R.,R,,ESP,28.758384668,14.0,2350.0,105550,,,Pella G.,L,,ARG,26.6694045175,81.0,685.0,6-3 6-1 6-1,5,R128,83.0,7.0,1.0,60.0,38.0,37.0,12.0,12.0,1.0,1.0,5.0,5.0,67.0,40.0,23.0,8.0,11.0,6.0,12.0
130,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gasquet R.,Mott B.,18,287.0,1885,173.0,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,17.0,1.01,8.75,1.02,15.0,1.03,18.6,1.04,18.6,1.02,14.26,2017-580,Australian Open,Hard,128,G,2017-01-17,159,104755,18.0,,Gasquet R.,R,185.0,FRA,30.5817932923,18.0,1885.0,106425,,,Mott B.,U,,AUS,20.7392197125,287.0,173.0,6-4 6-4 6-2,5,R128,113.0,2.0,1.0,82.0,53.0,38.0,20.0,14.0,0.0,1.0,7.0,3.0,78.0,49.0,31.0,15.0,14.0,3.0,8.0
131,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Thompson J.,Sousa J.,76,37.0,699,1135.0,6.0,7.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,3.0,2.0,Completed,2.5,1.53,2.35,1.45,2.38,1.57,2.66,1.54,2.67,1.6,2.48,1.52,2017-580,Australian Open,Hard,128,G,2017-01-17,149,111442,,,Thompson J.,R,,AUS,22.7433264887,76.0,699.0,105311,,,Sousa J.,R,,POR,27.8001368925,37.0,1135.0,6-7(2) 4-6 6-3 6-2 6-1,5,R128,201.0,23.0,1.0,146.0,97.0,71.0,26.0,23.0,8.0,11.0,4.0,5.0,132.0,73.0,49.0,31.0,23.0,5.0,13.0
132,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Tursunov D.,102,405.0,595,105.0,6.0,2.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,1.12,6.0,1.12,4.75,1.11,6.0,1.13,7.15,1.2,7.15,1.13,5.78,2017-580,Australian Open,Hard,128,G,2017-01-17,154,103285,,,Stepanek R.,R,185.0,CZE,38.1382614648,102.0,595.0,104098,,,Tursunov D.,R,185.0,RUS,34.0971937029,405.0,105.0,6-2 7-6(1) 6-3,5,R128,119.0,15.0,4.0,99.0,64.0,51.0,21.0,15.0,4.0,4.0,5.0,5.0,87.0,58.0,39.0,13.0,14.0,5.0,8.0
133,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Zeballos H.,21,68.0,1795,725.0,6.0,7.0,3.0,6.0,7.0,5.0,6.0,2.0,22.0,20.0,3.0,2.0,Completed,1.28,3.75,1.22,3.3,1.33,3.4,1.3,3.89,1.33,3.89,1.29,3.54,2017-580,Australian Open,Hard,128,G,2017-01-17,152,103333,20.0,,Karlovic I.,R,208.0,CRO,37.8836413415,21.0,1795.0,104547,,,Zeballos H.,L,188.0,ARG,31.7234770705,68.0,725.0,6-7(6) 3-6 7-5 6-2 22-20,5,R128,314.0,75.0,12.0,213.0,140.0,127.0,44.0,42.0,3.0,4.0,33.0,9.0,237.0,152.0,125.0,49.0,41.0,5.0,9.0
134,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Escobedo E.,Medvedev D.,131,63.0,455,751.0,7.0,5.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.75,1.44,2.65,1.38,2.75,1.44,2.75,1.51,2.9,1.51,2.77,1.44,2017-580,Australian Open,Hard,128,G,2017-01-17,142,124014,,,Escobedo E.,R,,USA,20.5366187543,131.0,455.0,106421,,,Medvedev D.,R,,RUS,20.9308692676,63.0,751.0,7-5 4-6 7-6(5) 6-1,5,R128,156.0,9.0,3.0,122.0,68.0,52.0,35.0,21.0,4.0,5.0,12.0,9.0,135.0,79.0,61.0,29.0,20.0,7.0,11.0
135,6,Melbourne,Australian Open,2017-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Chung H.,Olivo R.,105,79.0,583,693.0,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.5,1.18,3.8,1.2,4.33,1.23,4.77,1.24,4.77,1.2,4.36,2017-580,Australian Open,Hard,128,G,2017-01-17,157,111202,,,Chung H.,R,,KOR,20.6625598905,105.0,583.0,105952,,,Olivo R.,R,,ARG,24.8405201916,79.0,693.0,6-2 6-3 6-2,5,R128,105.0,4.0,1.0,69.0,39.0,27.0,21.0,13.0,1.0,2.0,6.0,7.0,80.0,38.0,24.0,16.0,12.0,9.0,16.0
